# git tag version 2.5.1 |  motus version 2.5.1 | map_tax 2.5.1 | gene database: nr2.5.1 | calc_mgc 2.5.1 -y insert.scaled_counts -l 75 | calc_motu 2.5.1 -k mOTU -C no_CAMI -g 3 | taxonomy: ref_mOTU_2.5.1 meta_mOTU_2.5.1
# call: python motus profile -s /mnt/data5/sunzheng/2B_RAD/pipeline/simulated_data/RE_three/three.fq -o three_motus.txt -t 10
#consensus_taxonomy	unnamed sample
Candidatus Accumulibacter sp. BA-94 [ref_mOTU_v25_00387]	0.0000000000
Betaproteobacteria bacterium [ref_mOTU_v25_00388]	0.0000000000
Burkholderiales bacterium 68-10 [ref_mOTU_v25_00389]	0.0000000000
Chitinilyticum litopenaei [ref_mOTU_v25_00390]	0.0000000000
Noviherbaspirillum massiliense [ref_mOTU_v25_00391]	0.0000000000
Vogesella sp. EB [ref_mOTU_v25_00392]	0.0000000000
Chromobacterium sphagni [ref_mOTU_v25_00393]	0.0000000000
Chromobacterium sp. [ref_mOTU_v25_00394]	0.0000000000
Chromobacterium amazonense/piscinae [ref_mOTU_v25_00395]	0.0000000000
Chromobacterium vaccinii [ref_mOTU_v25_00396]	0.0000000000
Chromobacterium violaceum [ref_mOTU_v25_00397]	0.0000000000
Sideroxydans lithotrophicus [ref_mOTU_v25_00398]	0.0000000000
Pseudogulbenkiania ferrooxidans [ref_mOTU_v25_00399]	0.0000000000
Pseudogulbenkiania subflava [ref_mOTU_v25_00400]	0.0000000000
Pseudogulbenkiania sp. MAI-1 [ref_mOTU_v25_00401]	0.0000000000
Crenobacter luteus [ref_mOTU_v25_00402]	0.0000000000
Andreprevotia lacus [ref_mOTU_v25_00403]	0.0000000000
Frateuria aurantia [ref_mOTU_v25_00404]	0.0000000000
Andreprevotia chitinilytica [ref_mOTU_v25_00405]	0.0000000000
Jeongeupia sp. USM3 [ref_mOTU_v25_00406]	0.0000000000
Chitinilyticum aquatile [ref_mOTU_v25_00407]	0.0000000000
Chitinimonas taiwanensis [ref_mOTU_v25_00408]	0.0000000000
Collimonas arenae [ref_mOTU_v25_00409]	0.0000000000
Collimonas sp. [ref_mOTU_v25_00410]	0.0000000000
Collimonas sp. OK242 [ref_mOTU_v25_00411]	0.0000000000
Collimonas pratensis [ref_mOTU_v25_00412]	0.0000000000
Collimonas fungivorans [ref_mOTU_v25_00413]	0.0000000000
Collimonas sp. OK412 [ref_mOTU_v25_00414]	0.0000000000
Collimonas arenae [ref_mOTU_v25_00415]	0.0000000000
Herbaspirillum frisingense [ref_mOTU_v25_00416]	0.0000000000
Herbaspirillum rubrisubalbicans [ref_mOTU_v25_00417]	0.0000000000
Herbaspirillum seropedicae [ref_mOTU_v25_00418]	0.0000000000
Herbaspirillum huttiense [ref_mOTU_v25_00419]	0.0000000000
Herbaspirillum sp. CF444 [ref_mOTU_v25_00420]	0.0000000000
Herbaspirillum rhizosphaerae [ref_mOTU_v25_00421]	0.0000000000
Herbaspirillum hiltneri [ref_mOTU_v25_00422]	0.0000000000
Herbaspirillum sp. RV1423 [ref_mOTU_v25_00423]	0.0000000000
Janthinobacterium lividum [ref_mOTU_v25_00424]	0.0000000000
Janthinobacterium sp. S3-2 [ref_mOTU_v25_00425]	0.0000000000
Duganella sp. [ref_mOTU_v25_00426]	0.0000000000
Duganella sp. Root1480D1 [ref_mOTU_v25_00427]	0.0000000000
Duganella sp. CF458 [ref_mOTU_v25_00428]	0.0000000000
Pseudoduganella violaceinigra [ref_mOTU_v25_00429]	0.0000000000
Chitiniphilus shinanonensis [ref_mOTU_v25_00430]	0.0000000000
Massilia sp. NR 4-1 [ref_mOTU_v25_00431]	0.0000000000
Massilia sp. [ref_mOTU_v25_00432]	0.0000000000
Massilia sp. PDC64 [ref_mOTU_v25_00433]	0.0000000000
Massilia putida [ref_mOTU_v25_00434]	0.0000000000
Massilia sp. Root335 [ref_mOTU_v25_00435]	0.0000000000
Massilia alkalitolerans [ref_mOTU_v25_00436]	0.0000000000
Massilia sp. BSC265 [ref_mOTU_v25_00437]	0.0000000000
Massilia niastensis [ref_mOTU_v25_00438]	0.0000000000
Massilia sp. KIM [ref_mOTU_v25_00439]	0.0000000000
Duganella sp. [ref_mOTU_v25_00440]	0.0000000000
Duganella sp. CF402 [ref_mOTU_v25_00441]	0.0000000000
Duganella sacchari [ref_mOTU_v25_00442]	0.0000000000
Bordetella sp. FB-8 [ref_mOTU_v25_00443]	0.0000000000
Curvibacter gracilis/lanceolatus [ref_mOTU_v25_00444]	0.0000000000
Derxia gummosa [ref_mOTU_v25_00445]	0.0000000000
Acidovorax valerianellae [ref_mOTU_v25_00446]	0.0000000000
Acidovorax sp. [ref_mOTU_v25_00447]	0.0000000000
Derxia lacustris [ref_mOTU_v25_00448]	0.0000000000
Acidovorax ebreus [ref_mOTU_v25_00449]	0.0000000000
Alicycliphilus denitrificans [ref_mOTU_v25_00451]	0.0000000000
Acidovorax sp. MR-S7 [ref_mOTU_v25_00452]	0.0000000000
Acidovorax sp. [ref_mOTU_v25_00453]	0.0000000000
Herbaspirillum sp. YR522 [ref_mOTU_v25_00454]	0.0000000000
Acidovorax wautersii [ref_mOTU_v25_00455]	0.0000000000
Comamonas granuli [ref_mOTU_v25_00456]	0.0000000000
Burkholderiales bacterium RIFCSPLOWO2_12_FULL_65_40 [ref_mOTU_v25_00457]	0.0000000000
Comamonas aquatica [ref_mOTU_v25_00458]	0.0000000000
Delftia sp. [ref_mOTU_v25_00459]	0.0000000000
Herbaspirillum chlorophenolicum [ref_mOTU_v25_00460]	0.0000000000
Acidovorax sp. Leaf160 [ref_mOTU_v25_00461]	0.0000000000
Herbaspirillum frisingense [ref_mOTU_v25_00462]	0.0000000000
Mitsuaria chitosanitabida [ref_mOTU_v25_00463]	0.0000000000
Mitsuaria sp. PDC51 [ref_mOTU_v25_00464]	0.0000000000
Mitsuaria sp. 7 [ref_mOTU_v25_00465]	0.0000000000
Rubrivivax benzoatilyticus [ref_mOTU_v25_00466]	0.0000000000
Rubrivivax gelatinosus [ref_mOTU_v25_00467]	0.0000000000
Methylibium sp. NZG [ref_mOTU_v25_00468]	0.0000000000
Rhizobacter sp. Root404 [ref_mOTU_v25_00469]	0.0000000000
Variovorax soli [ref_mOTU_v25_00470]	0.0000000000
Variovorax sp. OV329 [ref_mOTU_v25_00471]	0.0000000000
Candidatus Accumulibacter sp. 66-26 [ref_mOTU_v25_00472]	0.0000000000
Variovorax paradoxus [ref_mOTU_v25_00473]	0.0000000000
Variovorax paradoxus [ref_mOTU_v25_00474]	0.0000000000
Variovorax sp. [ref_mOTU_v25_00475]	0.0000000000
Variovorax sp. [ref_mOTU_v25_00477]	0.0000000000
Variovorax paradoxus [ref_mOTU_v25_00478]	0.0000000000
Variovorax sp. 770b2 [ref_mOTU_v25_00479]	0.0000000000
Variovorax paradoxus [ref_mOTU_v25_00480]	0.0000000000
Variovorax paradoxus [ref_mOTU_v25_00481]	0.0000000000
Variovorax sp. EL159 [ref_mOTU_v25_00482]	0.0000000000
Variovorax boronicumulans [ref_mOTU_v25_00483]	0.0000000000
Variovorax sp. [ref_mOTU_v25_00484]	0.0000000000
Variovorax paradoxus [ref_mOTU_v25_00485]	0.0000000000
Variovorax sp. [ref_mOTU_v25_00486]	0.0000000000
Variovorax sp. [ref_mOTU_v25_00487]	0.0000000000
Variovorax sp. CF079 [ref_mOTU_v25_00488]	0.0000000000
Pseudacidovorax sp. RU35E [ref_mOTU_v25_00489]	0.0000000000
Pseudacidovorax intermedius [ref_mOTU_v25_00490]	0.0000000000
Xenophilus azovorans [ref_mOTU_v25_00491]	0.0000000000
Bordetella sp. [ref_mOTU_v25_00492]	0.0000000000
Pseudorhodoferax sp. Leaf265 [ref_mOTU_v25_00493]	0.0000000000
Pseudorhodoferax sp. Leaf274 [ref_mOTU_v25_00494]	0.0000000000
Pseudorhodoferax sp. Leaf267 [ref_mOTU_v25_00495]	0.0000000000
Thauera sp. [ref_mOTU_v25_00496]	0.0000000000
Thauera butanivorans [ref_mOTU_v25_00497]	0.0000000000
Rhizobacter gummiphilus [ref_mOTU_v25_00498]	0.0000000000
Cupriavidus sp. [ref_mOTU_v25_00499]	0.0000000000
Cupriavidus sp. YR651 [ref_mOTU_v25_00500]	0.0000000000
Burkholderiaceae sp. [ref_mOTU_v25_00501]	0.0000000000
Cupriavidus metallidurans [ref_mOTU_v25_00502]	0.0000000000
Cupriavidus sp. BIS7 [ref_mOTU_v25_00503]	0.0000000000
Cupriavidus pauculus [ref_mOTU_v25_00504]	0.0000000000
Ralstonia solanacearum [ref_mOTU_v25_00505]	0.0000000000
Ralstonia solanacearum [ref_mOTU_v25_00506]	0.0000000000
Ralstonia solanacearum [ref_mOTU_v25_00507]	0.0000000000
Ralstonia mannitolilytica [ref_mOTU_v25_00508]	0.0000000000
Ralstonia pickettii [ref_mOTU_v25_00509]	0.0000000000
Ralstonia pickettii [ref_mOTU_v25_00510]	0.0000000000
Ralstonia pickettii [ref_mOTU_v25_00511]	0.0000000000
Ralstonia insidiosa/solanacearum [ref_mOTU_v25_00512]	0.0000000000
Ralstonia sp. MD27 [ref_mOTU_v25_00513]	0.0000000000
Ralstonia sp. A12 [ref_mOTU_v25_00514]	0.0000000000
Massilia timonae [ref_mOTU_v25_00515]	0.0000000000
Burkholderiales bacterium RIFCSPHIGHO2_01_FULL_63_240 [ref_mOTU_v25_00516]	0.0000000000
Leptothrix cholodnii [ref_mOTU_v25_00517]	0.0000000000
Burkholderiales bacterium RIFCSPHIGHO2_12_FULL_69_20 [ref_mOTU_v25_00518]	0.0000000000
Burkholderia gladioli [ref_mOTU_v25_00519]	0.0000000000
Burkholderia glumae/plantarii [ref_mOTU_v25_00520]	0.0000000000
Duganella zoogloeoides/phyllosphaerae [ref_mOTU_v25_00521]	0.0000000000
Duganella sp. Leaf126 [ref_mOTU_v25_00522]	0.0000000000
Hydrogenophaga pseudoflava [ref_mOTU_v25_00523]	0.0000000000
Hydrogenophaga flava [ref_mOTU_v25_00524]	0.0000000000
Burkholderiales bacterium [ref_mOTU_v25_00525]	0.0000000000
Hydrogenophaga taeniospiralis [ref_mOTU_v25_00526]	0.0000000000
Methylibium sp. CF059 [ref_mOTU_v25_00527]	0.0000000000
Rugamonas rubra [ref_mOTU_v25_00528]	0.0000000000
Oxalobacteraceae sp. [ref_mOTU_v25_00529]	0.0000000000
Oxalobacteraceae bacterium AB_14 [ref_mOTU_v25_00530]	0.0000000000
Duganella sp. CF517 [ref_mOTU_v25_00531]	0.0000000000
Aquincola tertiaricarbonis [ref_mOTU_v25_00532]	0.0000000000
Azohydromonas australica [ref_mOTU_v25_00533]	0.0000000000
Pusillimonas noertemannii [ref_mOTU_v25_00534]	0.0000000000
Candidimonas bauzanensis [ref_mOTU_v25_00535]	0.0000000000
Pandoraea thiooxydans [ref_mOTU_v25_00536]	0.0000000000
Hydrogenophaga sp. IBVHS2 [ref_mOTU_v25_00537]	0.0000000000
Burkholderia sp. JS23 [ref_mOTU_v25_00538]	0.0000000000
Burkholderiales bacterium RIFOXYC12_FULL_65_23 [ref_mOTU_v25_00539]	0.0000000000
Bordetella holmesii [ref_mOTU_v25_00540]	0.0000000000
Achromobacter spanius/piechaudii [ref_mOTU_v25_00541]	0.0000000000
Achromobacter sp. ATCC31444 [ref_mOTU_v25_00542]	0.0000000000
Achromobacter piechaudii [ref_mOTU_v25_00543]	0.0000000000
Achromobacter xylosoxidans [ref_mOTU_v25_00544]	0.0000000000
Achromobacter arsenitoxydans [ref_mOTU_v25_00545]	0.0000000000
Achromobacter sp. Root83 [ref_mOTU_v25_00546]	0.0000000000
Alcaligenaceae sp. [ref_mOTU_v25_00547]	0.0000000000
Achromobacter sp. DH1f [ref_mOTU_v25_00548]	0.0000000000
Achromobacter denitrificans [ref_mOTU_v25_00549]	0.0000000000
Achromobacter insolitus/xylosoxidans [ref_mOTU_v25_00550]	0.0000000000
Alcaligenaceae sp. [ref_mOTU_v25_00551]	0.0000000000
Bordetella trematum [ref_mOTU_v25_00552]	0.0000000000
Bordetella avium [ref_mOTU_v25_00553]	0.0000000000
Janthinobacterium agaricidamnosum [ref_mOTU_v25_00554]	0.0000000000
Bordetella hinzii/pseudohinzii [ref_mOTU_v25_00555]	0.0000000000
Bordetella petrii [ref_mOTU_v25_00556]	0.0000000000
Bordetella petrii [ref_mOTU_v25_00557]	0.0000000000
Bordetella sp. [ref_mOTU_v25_00558]	0.0000000000
Janthinobacterium sp. CG3 [ref_mOTU_v25_00559]	0.0000000000
Janthinobacterium sp. CG23_2 [ref_mOTU_v25_00560]	0.0000000000
Orrella dioscoreae [ref_mOTU_v25_00561]	0.0000000000
Castellaniella defragrans [ref_mOTU_v25_00562]	0.0000000000
Hylemonella gracilis [ref_mOTU_v25_00563]	0.0000000000
Megasphaera sp. [ref_mOTU_v25_00564]	0.0000000000
Megasphaera sp. [ref_mOTU_v25_00565]	0.0000000000
Streptococcus anginosus [ref_mOTU_v25_00566]	0.0000000000
Streptococcus anginosus/intermedius [ref_mOTU_v25_00567]	0.0000000000
Streptococcus anginosus [ref_mOTU_v25_00568]	0.0000000000
Streptococcus anginosus [ref_mOTU_v25_00569]	0.0000000000
Streptococcus anginosus [ref_mOTU_v25_00570]	0.0000000000
Streptococcus intermedius [ref_mOTU_v25_00571]	0.0000000000
Streptococcus intermedius/constellatus [ref_mOTU_v25_00572]	0.0000000000
Anaplasma marginale [ref_mOTU_v25_00573]	0.0000000000
Photobacterium sp. [ref_mOTU_v25_00574]	0.0000000000
Photobacterium phosphoreum [ref_mOTU_v25_00575]	0.0000000000
Photobacterium sp. [ref_mOTU_v25_00576]	0.0000000000
Photobacterium leiognathi [ref_mOTU_v25_00577]	0.0000000000
Photobacterium damselae/angustum [ref_mOTU_v25_00578]	0.0000000000
Francisella tularensis/hispaniensis [ref_mOTU_v25_00579]	0.0000000000
Francisella tularensis [ref_mOTU_v25_00580]	0.0000000000
Francisella persica [ref_mOTU_v25_00581]	0.0000000000
Francisella sp. [ref_mOTU_v25_00582]	0.0000000000
Francisella sp. MA067296 [ref_mOTU_v25_00583]	0.0000000000
Lactobacillus brevis [ref_mOTU_v25_00584]	0.0000000000
Leptospira interrogans [ref_mOTU_v25_00585]	0.0000000000
Leptospira sp. [ref_mOTU_v25_00586]	0.0000000000
Leptospira santarosai [ref_mOTU_v25_00587]	0.0000000000
Leptospira interrogans/noguchii [ref_mOTU_v25_00589]	0.0000000000
Leptospira noguchii [ref_mOTU_v25_00590]	0.0000000000
Austwickia chelonae [ref_mOTU_v25_00591]	0.0000000000
Streptomyces hokutonensis [ref_mOTU_v25_00592]	0.0000000000
Streptomyces prunicolor [ref_mOTU_v25_00593]	0.0000000000
Streptomyces xylophagus [ref_mOTU_v25_00594]	0.0000000000
Streptomyces mirabilis [ref_mOTU_v25_00595]	0.0000000000
Streptomyces aureus [ref_mOTU_v25_00596]	0.0000000000
Streptomyces sp. M41(2017) [ref_mOTU_v25_00597]	0.0000000000
Streptomyces avermitilis [ref_mOTU_v25_00598]	0.0000000000
Streptomyces olivochromogenes/mirabilis [ref_mOTU_v25_00599]	0.0000000000
Streptomyces sp. 142MFCol3.1 [ref_mOTU_v25_00600]	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00601]	0.0000000000
Streptomyces jietaisiensis/griseoaurantiacus [ref_mOTU_v25_00602]	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00603]	0.0000000000
Streptomyces luteus [ref_mOTU_v25_00604]	0.0000000000
Streptomyces sp. JHA26 [ref_mOTU_v25_00605]	0.0000000000
Streptomyces ambofaciens [ref_mOTU_v25_00606]	0.0000000000
Streptomyces pactum [ref_mOTU_v25_00607]	0.0000000000
Streptomyces parvulus [ref_mOTU_v25_00608]	0.0000000000
Streptomyces olivaceus/pactum [ref_mOTU_v25_00609]	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00610]	0.0000000000
Streptomycetaceae sp. [ref_mOTU_v25_00611]	0.0000000000
Streptomyces prasinopilosus [ref_mOTU_v25_00612]	0.0000000000
Streptomyces viridosporus [ref_mOTU_v25_00613]	0.0000000000
Streptomyces caelestis [ref_mOTU_v25_00614]	0.0000000000
Streptomyces toyocaensis [ref_mOTU_v25_00615]	0.0000000000
Streptomyces griseoflavus [ref_mOTU_v25_00616]	0.0000000000
Streptomyces sp. NRRL WC-3626 [ref_mOTU_v25_00617]	0.0000000000
Actinobacteria sp. [ref_mOTU_v25_00618]	0.0000000000
Streptomyces speibonae [ref_mOTU_v25_00619]	0.0000000000
Streptomyces sp. TP-A0356 [ref_mOTU_v25_00620]	0.0000000000
Streptomyces sp. MUSC 93 [ref_mOTU_v25_00621]	0.0000000000
Streptomyces nodosus [ref_mOTU_v25_00622]	0.0000000000
Streptomyces seoulensis [ref_mOTU_v25_00623]	0.0000000000
Streptomyces sp. LaPpAH-108 [ref_mOTU_v25_00624]	0.0000000000
Streptomyces olindensis [ref_mOTU_v25_00625]	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00626]	0.0000000000
Streptomyces chartreusis [ref_mOTU_v25_00627]	0.0000000000
Streptomyces flavovariabilis/variegatus [ref_mOTU_v25_00628]	0.0000000000
Streptomyces qaidamensis/iakyrus [ref_mOTU_v25_00629]	0.0000000000
Streptomyces sp. NRRL B-1140 [ref_mOTU_v25_00630]	0.0000000000
Streptomyces viridochromogenes [ref_mOTU_v25_00631]	0.0000000000
Streptomyces humi [ref_mOTU_v25_00632]	0.0000000000
Streptomyces sp. Ag109_O5-10 [ref_mOTU_v25_00633]	0.0000000000
Streptomyces mangrovisoli [ref_mOTU_v25_00634]	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00635]	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00636]	0.0000000000
Streptomyces sp. NRRL S-340 [ref_mOTU_v25_00637]	0.0000000000
Streptomyces sp. GXT6 [ref_mOTU_v25_00638]	0.0000000000
Streptomyces kebangsaanensis [ref_mOTU_v25_00639]	0.0000000000
Streptomyces pluripotens [ref_mOTU_v25_00640]	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00641]	0.0000000000
Streptomyces puniciscabiei [ref_mOTU_v25_00642]	0.0000000000
Streptomyces incarnatus [ref_mOTU_v25_00643]	0.0000000000
Streptomyces roseochromogenus [ref_mOTU_v25_00644]	0.0000000000
Streptomyces sp. FXJ1.172 [ref_mOTU_v25_00645]	0.0000000000
Streptomyces yokosukanensis [ref_mOTU_v25_00646]	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00647]	0.0000000000
Streptomyces durhamensis [ref_mOTU_v25_00648]	0.0000000000
Streptomyces collinus [ref_mOTU_v25_00649]	0.0000000000
Streptomyces cellostaticus [ref_mOTU_v25_00650]	0.0000000000
Streptomyces griseochromogenes [ref_mOTU_v25_00651]	0.0000000000
Streptomyces sp. MMG1121 [ref_mOTU_v25_00652]	0.0000000000
Streptomyces achromogenes/lavenduligriseus [ref_mOTU_v25_00653]	0.0000000000
Streptomyces reticuli [ref_mOTU_v25_00654]	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00655]	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00656]	0.0000000000
Streptomyces misionensis [ref_mOTU_v25_00657]	0.0000000000
Streptomyces malaysiense/griseofuscus [ref_mOTU_v25_00658]	0.0000000000
Streptomyces bungoensis [ref_mOTU_v25_00659]	0.0000000000
Streptomyces leeuwenhoekii/cyaneogriseus [ref_mOTU_v25_00660]	0.0000000000
Streptomyces sp. TSRI0107 [ref_mOTU_v25_00661]	0.0000000000
Streptomyces glaucescens [ref_mOTU_v25_00662]	0.0000000000
Streptomyces longwoodensis [ref_mOTU_v25_00663]	0.0000000000
Streptomyces sclerotialus [ref_mOTU_v25_00664]	0.0000000000
Streptomyces galbus [ref_mOTU_v25_00665]	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00666]	0.0000000000
Streptomyces scabiei [ref_mOTU_v25_00667]	0.0000000000
Streptomyces antibioticus [ref_mOTU_v25_00668]	0.0000000000
Streptomyces griseoruber [ref_mOTU_v25_00669]	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00670]	0.0000000000
Streptomyces sp. Root264 [ref_mOTU_v25_00671]	0.0000000000
Streptomyces sp. LUP30 [ref_mOTU_v25_00672]	0.0000000000
Streptomyces sp. 3214.6 [ref_mOTU_v25_00673]	0.0000000000
Streptomyces sp. yr375 [ref_mOTU_v25_00674]	0.0000000000
Streptomyces phaeoluteigriseus [ref_mOTU_v25_00675]	0.0000000000
Streptomyces griseorubiginosus [ref_mOTU_v25_00676]	0.0000000000
Streptomyces canus [ref_mOTU_v25_00677]	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00678]	0.0000000000
Streptomyces fulvoviolaceus [ref_mOTU_v25_00679]	0.0000000000
Streptomyces resistomycificus [ref_mOTU_v25_00680]	0.0000000000
Streptomyces sp. MMG1533 [ref_mOTU_v25_00681]	0.0000000000
Streptomyces cellulosae [ref_mOTU_v25_00682]	0.0000000000
Streptomyces sp. RV15 [ref_mOTU_v25_00683]	0.0000000000
Streptomyces griseus [ref_mOTU_v25_00684]	0.0000000000
Streptomyces lincolnensis [ref_mOTU_v25_00685]	0.0000000000
Streptomyces sp. NRRL S-646 [ref_mOTU_v25_00686]	0.0000000000
Streptomyces sp. CdTB01 [ref_mOTU_v25_00687]	0.0000000000
Streptomyces sp. HGB0020 [ref_mOTU_v25_00688]	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00689]	0.0000000000
Streptomyces viridochromogenes/peruviensis [ref_mOTU_v25_00690]	0.0000000000
Streptomyces caeruleatus [ref_mOTU_v25_00691]	0.0000000000
Streptomyces sp. cf386 [ref_mOTU_v25_00692]	0.0000000000
Streptomyces sp. [ref_mOTU_v25_00693]	0.0000000000
Streptomyces bicolor [ref_mOTU_v25_00694]	0.0000000000
Streptomyces curacoi [ref_mOTU_v25_00695]	0.0000000000
Streptomyces antibioticus [ref_mOTU_v25_00696]	0.0000000000
Streptomyces davaonensis [ref_mOTU_v25_00697]	0.0000000000
Streptomyces sp. DI166 [ref_mOTU_v25_00698]	0.0000000000
Streptomyces sp. F-3 [ref_mOTU_v25_00699]	0.0000000000
Leisingera sp. ANG-M1 [ref_mOTU_v25_00700]	0.0000000000
Leisingera sp. ANG-Vp [ref_mOTU_v25_00701]	0.0000000000
Leisingera sp. [ref_mOTU_v25_00702]	0.0000000000
Leisingera sp. JC1 [ref_mOTU_v25_00703]	0.0000000000
Leisingera sp. ANG-M7 [ref_mOTU_v25_00704]	0.0000000000
Leisingera daeponensis [ref_mOTU_v25_00705]	0.0000000000
Leisingera aquaemixtae [ref_mOTU_v25_00706]	0.0000000000
Leisingera caerulea [ref_mOTU_v25_00707]	0.0000000000
Hafnia paralvei/alvei [ref_mOTU_v25_00708]	0.0000000000
Hafniaceae sp. [ref_mOTU_v25_00709]	0.0000000000
Lactobacillus rhamnosus [ref_mOTU_v25_00710]	0.0000000000
Listeria monocytogenes/innocua [ref_mOTU_v25_00711]	0.0000000000
Listeria monocytogenes [ref_mOTU_v25_00712]	0.0000000000
Listeria marthii [ref_mOTU_v25_00713]	0.0000000000
Listeria welshimeri [ref_mOTU_v25_00714]	0.0000000000
Listeria seeligeri [ref_mOTU_v25_00715]	0.0000000000
Listeria ivanovii [ref_mOTU_v25_00716]	0.0000000000
Prevotella stercorea [ref_mOTU_v25_00717]	0.0000000000
Prevotella sp. CAG:520 [ref_mOTU_v25_00718]	0.0000000000
Eggerthella lenta [ref_mOTU_v25_00719]	0.0000000000
Pediococcus acidilactici [ref_mOTU_v25_00720]	0.0000000000
Clostridioides difficile [ref_mOTU_v25_00721]	0.0000000000
Helicobacter bizzozeronii [ref_mOTU_v25_00722]	0.0000000000
Helicobacter bizzozeronii [ref_mOTU_v25_00723]	0.0000000000
Solibacillus isronensis/silvestris [ref_mOTU_v25_00724]	0.0000000000
Verrucosispora maris [ref_mOTU_v25_00725]	0.0000000000
Verrucosispora sediminis [ref_mOTU_v25_00726]	0.0000000000
Xiangella phaseoli [ref_mOTU_v25_00727]	0.0000000000
Micromonospora sp. [ref_mOTU_v25_00728]	0.0000000000
Micromonospora lupini [ref_mOTU_v25_00729]	0.0000000000
Micromonospora sp. NRRL B-16802 [ref_mOTU_v25_00730]	0.0000000000
Micromonospora cremea [ref_mOTU_v25_00731]	0.0000000000
Micromonospora pallida [ref_mOTU_v25_00732]	0.0000000000
Micromonospora inyonensis [ref_mOTU_v25_00733]	0.0000000000
Micromonospora avicenniae [ref_mOTU_v25_00734]	0.0000000000
Micromonospora krabiensis [ref_mOTU_v25_00735]	0.0000000000
Micromonospora matsumotoense [ref_mOTU_v25_00736]	0.0000000000
Micromonospora mirobrigensis [ref_mOTU_v25_00737]	0.0000000000
Micromonospora sp. [ref_mOTU_v25_00738]	0.0000000000
Micromonospora humi [ref_mOTU_v25_00739]	0.0000000000
Micromonospora sediminicola [ref_mOTU_v25_00740]	0.0000000000
Micromonospora sp. NBS 11-29 [ref_mOTU_v25_00741]	0.0000000000
Micromonospora eburnea/narathiwatensis [ref_mOTU_v25_00742]	0.0000000000
Micromonospora sp. CB01531 [ref_mOTU_v25_00743]	0.0000000000
Micromonospora chaiyaphumensis/chersina [ref_mOTU_v25_00744]	0.0000000000
Micromonospora sp. HK10 [ref_mOTU_v25_00745]	0.0000000000
Micromonospora auratinigra [ref_mOTU_v25_00746]	0.0000000000
Micromonospora rhizosphaerae [ref_mOTU_v25_00747]	0.0000000000
Micromonospora citrea [ref_mOTU_v25_00748]	0.0000000000
Micromonospora peucetia [ref_mOTU_v25_00749]	0.0000000000
Micromonospora carbonacea/haikouensis [ref_mOTU_v25_00750]	0.0000000000
Micromonospora sp. ATCC 39149 [ref_mOTU_v25_00751]	0.0000000000
Micromonospora halophytica [ref_mOTU_v25_00752]	0.0000000000
Micromonospora nigra [ref_mOTU_v25_00753]	0.0000000000
Streptomyces cattleya [ref_mOTU_v25_00754]	0.0000000000
Rickettsia typhi [ref_mOTU_v25_00755]	0.0000000000
Rickettsia prowazekii [ref_mOTU_v25_00756]	0.0000000000
Chlamydia abortus [ref_mOTU_v25_00757]	0.0000000000
Chlamydia psittaci [ref_mOTU_v25_00758]	0.0000000000
Flavobacteriaceae sp. [ref_mOTU_v25_00759]	0.0000000000
Photorhabdus australis [ref_mOTU_v25_00760]	0.0000000000
Photorhabdus asymbiotica [ref_mOTU_v25_00761]	0.0000000000
Photorhabdus heterorhabditis [ref_mOTU_v25_00762]	0.0000000000
Photorhabdus sp. [ref_mOTU_v25_00763]	0.0000000000
Photorhabdus laumondii/luminescens [ref_mOTU_v25_00764]	0.0000000000
Photorhabdus luminescens [ref_mOTU_v25_00765]	0.0000000000
Mycoplasma flocculare [ref_mOTU_v25_00766]	0.0000000000
Mesorhizobium amorphae [ref_mOTU_v25_00767]	0.0000000000
Mesorhizobium metallidurans [ref_mOTU_v25_00768]	0.0000000000
Mesorhizobium sp. STM 4661 [ref_mOTU_v25_00769]	0.0000000000
Mesorhizobium sp. LSHC420B00 [ref_mOTU_v25_00770]	0.0000000000
Mesorhizobium sp. LSJC280B00 [ref_mOTU_v25_00771]	0.0000000000
Mesorhizobium muleiense/prunaredense [ref_mOTU_v25_00772]	0.0000000000
Mesorhizobium ciceri [ref_mOTU_v25_00773]	0.0000000000
Mesorhizobium sp. [ref_mOTU_v25_00774]	0.0000000000
Mesorhizobium sp. [ref_mOTU_v25_00775]	0.0000000000
Mesorhizobium ciceri [ref_mOTU_v25_00776]	0.0000000000
Mesorhizobium sp. LNHC252B00 [ref_mOTU_v25_00777]	0.0000000000
Mesorhizobium qingshengii [ref_mOTU_v25_00778]	0.0000000000
Mesorhizobium australicum [ref_mOTU_v25_00779]	0.0000000000
